stn;time;prestah0;tre200h0;rre150h0;su2000h0;time_diff
GVE;2022-01-05 15:00:00;965.0;3.8;0.0;1.0;1575.0
GVE;2022-01-05 16:00:00;965.3;3.0;0.0;0.6;1576.0
GVE;2022-01-05 17:00:00;965.5;2.7;0.0;0.0;1577.0
GVE;2022-01-05 18:00:00;965.7;2.4;0.0;0.0;1578.0
GVE;2022-01-05 19:00:00;966.0;2.2;0.0;0.0;1579.0
GVE;2022-01-05 21:00:00;966.6;1.3;0.0;0.0;1581.0
GVE;2022-01-06 00:00:00;967.3;2.0;0.0;0.0;1584.0
GVE;2022-01-06 01:00:00;967.3;2.0;0.0;0.0;1585.0
GVE;2022-01-06 02:00:00;967.7;1.9;0.0;0.0;1586.0
GVE;2022-01-06 03:00:00;968.1;1.8;0.0;0.0;1587.0
GVE;2022-01-06 04:00:00;968.3;1.9;0.0;0.0;1588.0
GVE;2022-01-06 05:00:00;968.4;1.6;0.0;0.0;1589.0
GVE;2022-01-06 08:00:00;969.5;0.7;0.0;0.2;1592.0
GVE;2022-01-06 09:00:00;969.8;1.9;0.0;1.0;1593.0
GVE;2022-01-06 11:00:00;970.0;3.7;0.0;1.0;1595.0
GVE;2022-01-06 12:00:00;969.9;4.1;0.0;1.0;1596.0
GVE;2022-01-06 13:00:00;969.7;4.8;0.0;1.0;1597.0
GVE;2022-01-06 14:00:00;969.6;5.0;0.0;1.0;1598.0
GVE;2022-01-06 15:00:00;969.9;5.0;0.0;1.0;1599.0
GVE;2022-01-06 16:00:00;970.3;4.3;0.0;0.5;1600.0
GVE;2022-01-06 17:00:00;970.8;3.6;0.0;0.0;1601.0
GVE;2022-01-06 18:00:00;971.3;2.6;0.0;0.0;1602.0
GVE;2022-01-06 19:00:00;971.6;1.7;0.0;0.0;1603.0
GVE;2022-01-06 20:00:00;971.8;1.2;0.0;0.0;1604.0
GVE;2022-01-06 21:00:00;972.1;-0.5;0.0;0.0;1605.0
GVE;2022-01-06 22:00:00;972.3;-0.7;0.0;0.0;1606.0
GVE;2022-01-06 23:00:00;972.3;-1.4;0.0;0.0;1607.0
GVE;2022-01-07 00:00:00;972.4;-2.0;0.0;0.0;1608.0
GVE;2022-01-07 01:00:00;972.3;-2.3;0.0;0.0;1609.0
GVE;2022-01-07 02:00:00;972.5;-1.5;0.0;0.0;1610.0
GVE;2022-01-07 03:00:00;972.5;-0.9;0.0;0.0;1611.0
GVE;2022-01-07 05:00:00;972.5;-0.6;0.0;0.0;1613.0
GVE;2022-01-07 06:00:00;972.5;-0.5;0.0;0.0;1614.0
GVE;2022-01-07 07:00:00;972.8;-1.2;0.0;0.0;1615.0
GVE;2022-01-07 08:00:00;972.9;-1.3;0.0;0.0;1616.0
GVE;2022-01-07 09:00:00;972.8;-0.2;0.0;0.8;1617.0
GVE;2022-01-07 12:00:00;972.7;1.9;0.0;0.0;1620.0
GVE;2022-01-07 13:00:00;972.2;2.1;0.0;0.0;1621.0
GVE;2022-01-07 14:00:00;971.9;1.3;0.0;0.0;1622.0
GVE;2022-01-07 15:00:00;971.9;0.9;0.1;0.0;1623.0
GVE;2022-01-07 16:00:00;972.2;0.9;0.0;0.0;1624.0
GVE;2022-01-07 17:00:00;972.3;1.0;0.0;0.0;1625.0
GVE;2022-01-07 18:00:00;972.7;0.8;0.0;0.0;1626.0
GVE;2022-01-07 19:00:00;972.8;0.8;0.0;0.0;1627.0
GVE;2022-01-07 20:00:00;972.8;0.9;0.0;0.0;1628.0
GVE;2022-01-07 21:00:00;972.3;0.9;0.0;0.0;1629.0
GVE;2022-01-07 22:00:00;971.6;1.2;0.0;0.0;1630.0
GVE;2022-01-07 23:00:00;970.5;1.2;0.0;0.0;1631.0
GVE;2022-01-08 02:00:00;968.2;1.1;0.9;0.0;1634.0
GVE;2022-01-08 03:00:00;968.3;0.8;2.0;0.0;1635.0
GVE;2022-01-08 04:00:00;968.8;1.2;0.7;0.0;1636.0
GVE;2022-01-08 05:00:00;969.3;1.5;0.0;0.0;1637.0
GVE;2022-01-08 06:00:00;969.7;1.7;0.0;0.0;1638.0
GVE;2022-01-08 08:00:00;971.0;1.1;0.0;0.0;1640.0
GVE;2022-01-08 09:00:00;971.4;1.1;0.0;0.0;1641.0
GVE;2022-01-08 10:00:00;971.7;1.6;0.0;0.0;1642.0
GVE;2022-01-08 11:00:00;971.7;2.1;0.0;0.0;1643.0
GVE;2022-01-08 12:00:00;971.0;2.7;0.0;0.0;1644.0
GVE;2022-01-08 13:00:00;970.0;2.9;0.0;0.0;1645.0
GVE;2022-01-08 14:00:00;968.8;3.2;0.0;0.0;1646.0
GVE;2022-01-08 15:00:00;967.6;3.5;0.0;0.0;1647.0
GVE;2022-01-08 16:00:00;966.6;3.2;0.0;0.0;1648.0
GVE;2022-01-08 17:00:00;965.7;3.1;0.0;0.0;1649.0
GVE;2022-01-08 18:00:00;964.8;2.6;0.0;0.0;1650.0
GVE;2022-01-08 19:00:00;963.8;2.0;0.5;0.0;1651.0
GVE;2022-01-08 20:00:00;962.5;1.7;1.0;0.0;1652.0
GVE;2022-01-08 21:00:00;960.5;1.9;0.4;0.0;1653.0
GVE;2022-01-08 22:00:00;958.4;2.4;1.7;0.0;1654.0
GVE;2022-01-08 23:00:00;957.3;3.4;1.6;0.0;1655.0
GVE;2022-01-09 01:00:00;956.1;5.1;0.5;0.0;1657.0
GVE;2022-01-09 02:00:00;957.9;4.9;2.0;0.0;1658.0
GVE;2022-01-09 03:00:00;958.9;5.1;0.0;0.0;1659.0
GVE;2022-01-09 04:00:00;959.9;4.1;0.2;0.0;1660.0
GVE;2022-01-09 05:00:00;960.6;3.9;0.1;0.0;1661.0
GVE;2022-01-09 06:00:00;961.2;3.5;0.1;0.0;1662.0
GVE;2022-01-09 07:00:00;961.2;3.4;0.0;0.0;1663.0
GVE;2022-01-09 08:00:00;961.3;2.8;0.2;0.0;1664.0
GVE;2022-01-09 10:00:00;961.2;3.8;0.0;0.2;1666.0
GVE;2022-01-09 11:00:00;961.0;3.7;0.3;0.0;1667.0
GVE;2022-01-09 12:00:00;960.5;3.9;0.0;0.0;1668.0
GVE;2022-01-09 13:00:00;959.9;4.2;0.0;0.0;1669.0
GVE;2022-01-09 14:00:00;959.6;3.3;0.4;0.0;1670.0
GVE;2022-01-09 15:00:00;959.5;3.4;0.0;0.0;1671.0
GVE;2022-01-09 16:00:00;959.6;3.3;0.0;0.0;1672.0
GVE;2022-01-09 17:00:00;960.0;2.9;0.3;0.0;1673.0
GVE;2022-01-09 18:00:00;960.3;2.3;0.0;0.0;1674.0
GVE;2022-01-09 19:00:00;960.5;2.1;0.0;0.0;1675.0
GVE;2022-01-09 20:00:00;960.6;2.2;0.0;0.0;1676.0
GVE;2022-01-09 21:00:00;960.7;2.4;0.0;0.0;1677.0
GVE;2022-01-09 22:00:00;960.9;2.3;0.0;0.0;1678.0
GVE;2022-01-10 00:00:00;961.7;2.0;0.0;0.0;1680.0
GVE;2022-01-10 01:00:00;961.7;1.1;0.0;0.0;1681.0
GVE;2022-01-10 02:00:00;962.4;1.2;0.0;0.0;1682.0
GVE;2022-01-10 03:00:00;962.7;0.8;0.0;0.0;1683.0
GVE;2022-01-10 04:00:00;963.2;0.1;0.0;0.0;1684.0
GVE;2022-01-10 05:00:00;963.7;0.3;0.0;0.0;1685.0
GVE;2022-01-10 06:00:00;964.3;1.2;0.0;0.0;1686.0
GVE;2022-01-10 07:00:00;964.9;1.2;0.0;0.0;1687.0
GVE;2022-01-10 08:00:00;966.0;1.4;0.0;0.1;1688.0
GVE;2022-01-10 09:00:00;967.2;1.2;0.0;0.0;1689.0
GVE;2022-01-10 10:00:00;968.1;2.9;0.0;0.8;1690.0
GVE;2022-01-10 11:00:00;968.6;3.7;0.0;0.5;1691.0
GVE;2022-01-10 12:00:00;968.8;4.1;0.0;0.4;1692.0
GVE;2022-01-10 15:00:00;970.3;4.8;0.0;1.0;1695.0
GVE;2022-01-10 16:00:00;971.0;3.9;0.0;0.5;1696.0
GVE;2022-01-10 17:00:00;971.9;3.0;0.0;0.0;1697.0
GVE;2022-01-10 18:00:00;972.8;2.6;0.0;0.0;1698.0
GVE;2022-01-10 19:00:00;973.4;2.5;0.0;0.0;1699.0
GVE;2022-01-10 20:00:00;973.8;2.4;0.0;0.0;1700.0
GVE;2022-01-10 21:00:00;974.2;2.5;0.0;0.0;1701.0
GVE;2022-01-10 22:00:00;974.7;2.3;0.0;0.0;1702.0
GVE;2022-01-10 23:00:00;974.9;2.3;0.0;0.0;1703.0
GVE;2022-01-11 01:00:00;975.6;2.2;0.0;0.0;1705.0
GVE;2022-01-11 02:00:00;975.9;2.0;0.0;0.0;1706.0
GVE;2022-01-11 03:00:00;976.0;2.0;0.0;0.0;1707.0
GVE;2022-01-11 04:00:00;976.0;2.1;0.0;0.0;1708.0
GVE;2022-01-11 05:00:00;976.1;2.2;0.0;0.0;1709.0
GVE;2022-01-11 06:00:00;976.3;2.4;0.0;0.0;1710.0
GVE;2022-01-11 07:00:00;976.6;2.3;0.0;0.0;1711.0
GVE;2022-01-11 08:00:00;977.2;2.4;0.0;0.0;1712.0
GVE;2022-01-11 09:00:00;977.6;2.6;0.0;0.0;1713.0
GVE;2022-01-11 10:00:00;977.8;2.5;0.0;0.0;1714.0
GVE;2022-01-11 11:00:00;977.8;3.4;0.0;0.0;1715.0
GVE;2022-01-11 12:00:00;978.0;3.6;0.0;0.0;1716.0
GVE;2022-01-11 13:00:00;978.0;3.7;0.0;0.0;1717.0
GVE;2022-01-11 14:00:00;978.0;3.8;0.0;0.0;1718.0
GVE;2022-01-11 15:00:00;978.2;3.8;0.0;0.0;1719.0
GVE;2022-01-11 16:00:00;978.5;3.7;0.0;0.0;1720.0
GVE;2022-01-11 17:00:00;978.9;3.1;0.0;0.0;1721.0
GVE;2022-01-11 19:00:00;979.9;2.7;0.0;0.0;1723.0
GVE;2022-01-11 20:00:00;980.5;2.5;0.0;0.0;1724.0
GVE;2022-01-11 21:00:00;980.8;2.0;0.0;0.0;1725.0
GVE;2022-01-11 22:00:00;981.0;1.5;0.0;0.0;1726.0
GVE;2022-01-11 23:00:00;981.5;1.2;0.0;0.0;1727.0
GVE;2022-01-12 00:00:00;981.9;1.4;0.0;0.0;1728.0
GVE;2022-01-12 01:00:00;982.1;1.5;0.0;0.0;1729.0
GVE;2022-01-12 02:00:00;982.2;1.1;0.0;0.0;1730.0
GVE;2022-01-12 03:00:00;982.0;0.9;0.0;0.0;1731.0
GVE;2022-01-12 04:00:00;982.0;0.9;0.0;0.0;1732.0
GVE;2022-01-12 06:00:00;982.8;0.2;0.0;0.0;1734.0
GVE;2022-01-12 07:00:00;983.4;0.3;0.0;0.0;1735.0
GVE;2022-01-12 08:00:00;984.2;0.2;0.0;0.0;1736.0
GVE;2022-01-12 09:00:00;984.8;0.3;0.0;0.0;1737.0
GVE;2022-01-12 10:00:00;985.4;0.5;0.0;0.2;1738.0
GVE;2022-01-12 11:00:00;985.4;0.9;0.0;0.1;1739.0
GVE;2022-01-12 12:00:00;984.8;1.6;0.0;0.7;1740.0
GVE;2022-01-12 14:00:00;984.4;2.4;0.0;1.0;1742.0
GVE;2022-01-12 15:00:00;984.4;2.4;0.0;1.0;1743.0
GVE;2022-01-12 16:00:00;984.6;2.0;0.0;0.7;1744.0
GVE;2022-01-12 17:00:00;985.0;0.3;0.0;0.0;1745.0
GVE;2022-01-12 18:00:00;985.4;1.1;0.0;0.0;1746.0
GVE;2022-01-12 19:00:00;985.9;1.4;0.0;0.0;1747.0
GVE;2022-01-12 20:00:00;986.2;1.0;0.0;0.0;1748.0
GVE;2022-01-12 21:00:00;986.6;0.8;0.0;0.0;1749.0
GVE;2022-01-12 22:00:00;986.7;0.6;0.0;0.0;1750.0
GVE;2022-01-12 23:00:00;986.9;0.4;0.0;0.0;1751.0
GVE;2022-01-13 00:00:00;987.2;0.3;0.0;0.0;1752.0
GVE;2022-01-13 01:00:00;987.3;0.0;0.0;0.0;1753.0
GVE;2022-01-13 02:00:00;987.6;-0.2;0.0;0.0;1754.0
GVE;2022-01-13 04:00:00;987.6;-0.2;0.0;0.0;1756.0
GVE;2022-01-13 05:00:00;987.5;-0.2;0.0;0.0;1757.0
GVE;2022-01-13 06:00:00;987.5;-0.5;0.0;0.0;1758.0
GVE;2022-01-13 07:00:00;987.3;-1.7;0.0;0.0;1759.0
GVE;2022-01-13 08:00:00;987.7;-1.9;0.0;0.0;1760.0
GVE;2022-01-13 09:00:00;988.1;-0.3;0.0;0.0;1761.0
GVE;2022-01-13 10:00:00;988.3;0.0;0.0;0.1;1762.0
GVE;2022-01-13 12:00:00;988.0;1.2;0.0;0.9;1764.0
GVE;2022-01-13 13:00:00;987.4;1.7;0.0;1.0;1765.0
GVE;2022-01-13 14:00:00;987.1;2.2;0.0;1.0;1766.0
GVE;2022-01-13 15:00:00;987.3;1.9;0.0;1.0;1767.0
GVE;2022-01-13 16:00:00;987.4;1.3;0.0;0.7;1768.0
GVE;2022-01-13 18:00:00;988.0;-1.4;0.0;0.0;1770.0
GVE;2022-01-13 19:00:00;988.4;-2.3;0.0;0.0;1771.0
GVE;2022-01-13 20:00:00;988.6;-2.5;0.0;0.0;1772.0
GVE;2022-01-13 21:00:00;988.6;-3.2;0.0;0.0;1773.0
GVE;2022-01-13 22:00:00;988.6;-3.5;0.0;0.0;1774.0
GVE;2022-01-14 00:00:00;988.5;-4.4;0.0;0.0;1776.0
GVE;2022-01-14 01:00:00;988.2;-4.6;0.0;0.0;1777.0
GVE;2022-01-14 02:00:00;988.2;-5.0;0.0;0.0;1778.0
GVE;2022-01-14 03:00:00;988.2;-5.4;0.0;0.0;1779.0
GVE;2022-01-14 04:00:00;987.8;-5.3;0.0;0.0;1780.0
GVE;2022-01-14 05:00:00;987.6;-5.7;0.0;0.0;1781.0
GVE;2022-01-14 06:00:00;987.4;-5.5;0.0;0.0;1782.0
GVE;2022-01-14 07:00:00;987.2;-5.7;0.0;0.0;1783.0
GVE;2022-01-14 08:00:00;987.3;-5.6;0.0;0.0;1784.0
GVE;2022-01-14 09:00:00;987.4;-3.9;0.0;1.0;1785.0
GVE;2022-01-14 11:00:00;986.8;0.4;0.0;1.0;1787.0
GVE;2022-01-14 13:00:00;985.1;2.2;0.0;1.0;1789.0
GVE;2022-01-14 14:00:00;984.5;2.8;0.0;1.0;1790.0
GVE;2022-01-14 15:00:00;984.1;3.3;0.0;1.0;1791.0
GVE;2022-01-14 16:00:00;983.7;2.3;0.0;0.7;1792.0
GVE;2022-01-14 17:00:00;983.7;1.1;0.0;0.0;1793.0
GVE;2022-01-14 18:00:00;983.7;-0.5;0.0;0.0;1794.0
GVE;2022-01-14 19:00:00;983.6;-1.9;0.0;0.0;1795.0
GVE;2022-01-14 20:00:00;982.9;-2.0;0.0;0.0;1796.0
GVE;2022-01-14 21:00:00;982.4;-2.8;0.0;0.0;1797.0
GVE;2022-01-14 23:00:00;981.9;-3.5;0.0;0.0;1799.0
GVE;2022-01-15 01:00:00;981.1;-4.0;0.0;0.0;1801.0
GVE;2022-01-15 02:00:00;980.6;-4.4;0.0;0.0;1802.0
GVE;2022-01-15 04:00:00;979.8;-4.8;0.0;0.0;1804.0
GVE;2022-01-15 05:00:00;979.6;-4.5;0.0;0.0;1805.0
GVE;2022-01-15 06:00:00;979.5;-3.0;0.0;0.0;1806.0
GVE;2022-01-15 07:00:00;979.4;-1.9;0.0;0.0;1807.0
GVE;2022-01-15 08:00:00;979.4;-1.3;0.0;0.0;1808.0
GVE;2022-01-15 10:00:00;979.4;-0.3;0.0;0.0;1810.0
GVE;2022-01-15 11:00:00;979.2;0.3;0.0;0.0;1811.0
GVE;2022-01-15 12:00:00;978.7;0.6;0.0;0.0;1812.0
GVE;2022-01-15 13:00:00;978.1;1.0;0.0;0.0;1813.0
GVE;2022-01-15 14:00:00;977.4;1.1;0.0;0.0;1814.0
GVE;2022-01-15 15:00:00;977.1;1.0;0.0;0.0;1815.0
GVE;2022-01-15 16:00:00;976.9;0.6;0.0;0.0;1816.0
GVE;2022-01-15 17:00:00;976.9;0.3;0.0;0.0;1817.0
GVE;2022-01-15 18:00:00;977.0;0.1;0.0;0.0;1818.0
GVE;2022-01-15 19:00:00;977.0;0.1;0.0;0.0;1819.0
GVE;2022-01-15 20:00:00;977.5;-0.1;0.0;0.0;1820.0
GVE;2022-01-15 21:00:00;977.0;-0.4;0.0;0.0;1821.0
GVE;2022-01-15 22:00:00;977.4;-0.5;0.0;0.0;1822.0
GVE;2022-01-15 23:00:00;977.6;-1.0;0.0;0.0;1823.0
GVE;2022-01-16 00:00:00;977.5;-1.1;0.0;0.0;1824.0
GVE;2022-01-16 01:00:00;977.2;-1.1;0.0;0.0;1825.0
GVE;2022-01-16 02:00:00;977.3;-1.6;0.0;0.0;1826.0
GVE;2022-01-16 03:00:00;977.8;-2.1;0.0;0.0;1827.0
GVE;2022-01-16 04:00:00;977.5;-2.5;0.0;0.0;1828.0
GVE;2022-01-16 05:00:00;977.8;-2.9;0.0;0.0;1829.0
GVE;2022-01-16 07:00:00;978.8;-3.4;0.0;0.0;1831.0
GVE;2022-01-16 08:00:00;979.4;-3.3;0.0;0.0;1832.0
GVE;2022-01-16 09:00:00;979.7;-3.5;0.0;0.0;1833.0
GVE;2022-01-16 12:00:00;980.6;-0.5;0.0;0.3;1836.0
GVE;2022-01-16 13:00:00;980.2;2.7;0.0;1.0;1837.0
GVE;2022-01-16 14:00:00;979.9;4.1;0.0;1.0;1838.0
GVE;2022-01-16 15:00:00;979.7;4.0;0.0;1.0;1839.0
GVE;2022-01-16 16:00:00;979.9;3.0;0.0;0.8;1840.0
GVE;2022-01-16 18:00:00;981.3;-0.7;0.0;0.0;1842.0
GVE;2022-01-16 21:00:00;983.4;-1.9;0.0;0.0;1845.0
GVE;2022-01-16 22:00:00;983.6;-2.9;0.0;0.0;1846.0
GVE;2022-01-16 23:00:00;983.9;-3.2;0.0;0.0;1847.0
GVE;2022-01-17 00:00:00;984.4;-3.2;0.0;0.0;1848.0
GVE;2022-01-17 01:00:00;984.6;-4.1;0.0;0.0;1849.0
GVE;2022-01-17 02:00:00;984.6;-4.1;0.0;0.0;1850.0
GVE;2022-01-17 03:00:00;984.5;-3.5;0.0;0.0;1851.0
GVE;2022-01-17 04:00:00;984.6;-4.0;0.0;0.0;1852.0
GVE;2022-01-17 05:00:00;984.7;-4.3;0.0;0.0;1853.0
GVE;2022-01-17 06:00:00;985.2;-4.2;0.0;0.0;1854.0
GVE;2022-01-17 07:00:00;985.1;-3.8;0.0;0.0;1855.0
GVE;2022-01-17 08:00:00;986.1;-3.6;0.0;0.0;1856.0
GVE;2022-01-17 09:00:00;986.0;-3.1;0.0;0.0;1857.0
GVE;2022-01-17 10:00:00;986.5;-2.0;0.0;0.0;1858.0
GVE;2022-01-17 11:00:00;986.5;0.5;0.0;0.6;1859.0
GVE;2022-01-17 12:00:00;986.2;1.8;0.0;0.5;1860.0
GVE;2022-01-17 13:00:00;985.7;3.7;0.0;1.0;1861.0
GVE;2022-01-17 14:00:00;984.7;5.0;0.0;1.0;1862.0
GVE;2022-01-17 15:00:00;984.4;5.9;0.0;1.0;1863.0
GVE;2022-01-17 16:00:00;984.5;5.1;0.0;0.8;1864.0
GVE;2022-01-17 17:00:00;984.6;3.1;0.0;0.0;1865.0
GVE;2022-01-17 18:00:00;984.5;2.5;0.0;0.0;1866.0
GVE;2022-01-17 21:00:00;984.7;3.6;0.0;0.0;1869.0
GVE;2022-01-17 22:00:00;984.6;3.3;0.0;0.0;1870.0
GVE;2022-01-17 23:00:00;984.3;3.3;0.0;0.0;1871.0
GVE;2022-01-18 00:00:00;984.2;3.6;0.0;0.0;1872.0
GVE;2022-01-18 01:00:00;983.9;3.7;0.0;0.0;1873.0
GVE;2022-01-18 02:00:00;983.7;3.6;0.0;0.0;1874.0
GVE;2022-01-18 03:00:00;983.1;3.3;0.0;0.0;1875.0
GVE;2022-01-18 05:00:00;982.7;3.1;0.0;0.0;1877.0
GVE;2022-01-18 06:00:00;982.7;2.9;0.0;0.0;1878.0
GVE;2022-01-18 07:00:00;983.0;2.6;0.0;0.0;1879.0
GVE;2022-01-18 09:00:00;983.5;3.5;0.0;0.5;1881.0
GVE;2022-01-18 10:00:00;983.9;3.8;0.0;0.6;1882.0
GVE;2022-01-18 11:00:00;984.0;5.0;0.0;0.9;1883.0
GVE;2022-01-18 12:00:00;983.7;5.3;0.0;0.7;1884.0
GVE;2022-01-18 13:00:00;983.5;5.5;0.0;0.8;1885.0
GVE;2022-01-18 14:00:00;983.3;5.5;0.0;0.6;1886.0
GVE;2022-01-18 17:00:00;983.8;3.9;0.0;0.0;1889.0
GVE;2022-01-18 19:00:00;984.3;3.9;0.0;0.0;1891.0
GVE;2022-01-18 20:00:00;984.4;3.7;0.0;0.0;1892.0
GVE;2022-01-18 21:00:00;984.5;3.4;0.0;0.0;1893.0
GVE;2022-01-18 22:00:00;984.1;3.2;0.0;0.0;1894.0
GVE;2022-01-18 23:00:00;984.1;3.1;0.0;0.0;1895.0
GVE;2022-01-19 00:00:00;983.8;2.8;0.0;0.0;1896.0
GVE;2022-01-19 01:00:00;983.6;2.2;0.0;0.0;1897.0
GVE;2022-01-19 02:00:00;983.5;2.1;0.0;0.0;1898.0
GVE;2022-01-19 03:00:00;982.9;1.8;0.0;0.0;1899.0
GVE;2022-01-19 04:00:00;982.4;1.8;0.0;0.0;1900.0
GVE;2022-01-19 06:00:00;981.6;-1.1;0.0;0.0;1902.0
GVE;2022-01-19 07:00:00;981.4;-2.0;0.0;0.0;1903.0
GVE;2022-01-19 09:00:00;981.4;-0.2;0.0;1.0;1905.0
GVE;2022-01-19 10:00:00;981.5;2.2;0.0;1.0;1906.0
GVE;2022-01-19 11:00:00;981.1;3.2;0.0;0.4;1907.0
GVE;2022-01-19 12:00:00;980.1;5.0;0.0;0.2;1908.0
GVE;2022-01-19 13:00:00;979.2;7.2;0.0;0.0;1909.0
GVE;2022-01-19 14:00:00;978.5;7.6;0.0;0.2;1910.0
GVE;2022-01-19 15:00:00;978.5;6.1;0.0;0.0;1911.0
GVE;2022-01-19 16:00:00;978.2;5.1;0.0;0.0;1912.0
GVE;2022-01-19 17:00:00;978.3;4.3;0.0;0.0;1913.0
GVE;2022-01-19 18:00:00;978.3;4.0;0.0;0.0;1914.0
GVE;2022-01-19 19:00:00;978.4;3.6;0.0;0.0;1915.0
GVE;2022-01-19 20:00:00;978.4;3.0;0.0;0.0;1916.0
GVE;2022-01-19 21:00:00;978.7;2.7;0.0;0.0;1917.0
GVE;2022-01-19 22:00:00;978.9;2.1;0.0;0.0;1918.0
GVE;2022-01-19 23:00:00;979.1;1.5;0.0;0.0;1919.0
GVE;2022-01-20 00:00:00;979.0;1.2;0.0;0.0;1920.0
GVE;2022-01-20 01:00:00;978.9;0.4;0.0;0.0;1921.0
GVE;2022-01-20 02:00:00;978.9;-0.2;0.0;0.0;1922.0
GVE;2022-01-20 04:00:00;978.8;0.7;0.0;0.0;1924.0
GVE;2022-01-20 05:00:00;978.6;0.7;0.0;0.0;1925.0
GVE;2022-01-20 06:00:00;978.8;0.9;0.0;0.0;1926.0
GVE;2022-01-20 07:00:00;978.9;1.0;0.0;0.0;1927.0
GVE;2022-01-20 08:00:00;978.9;0.4;0.0;0.0;1928.0
GVE;2022-01-20 09:00:00;978.8;1.8;0.0;0.6;1929.0
GVE;2022-01-20 10:00:00;979.1;3.6;0.0;0.1;1930.0
GVE;2022-01-20 11:00:00;979.5;4.4;0.0;0.2;1931.0
GVE;2022-01-20 12:00:00;978.9;6.0;0.0;1.0;1932.0
GVE;2022-01-20 13:00:00;978.2;6.3;0.0;1.0;1933.0
GVE;2022-01-20 14:00:00;977.8;6.6;0.0;1.0;1934.0
GVE;2022-01-20 15:00:00;977.8;6.4;0.0;1.0;1935.0
GVE;2022-01-20 16:00:00;978.0;5.4;0.0;0.1;1936.0
GVE;2022-01-20 17:00:00;978.5;4.2;0.0;0.0;1937.0
GVE;2022-01-20 18:00:00;978.9;4.2;0.0;0.0;1938.0
GVE;2022-01-20 19:00:00;978.7;2.9;0.0;0.0;1939.0
GVE;2022-01-20 21:00:00;978.7;3.2;0.0;0.0;1941.0
GVE;2022-01-20 22:00:00;978.5;2.8;0.0;0.0;1942.0
GVE;2022-01-20 23:00:00;978.6;3.1;0.0;0.0;1943.0
GVE;2022-01-21 00:00:00;978.9;2.6;0.0;0.0;1944.0
GVE;2022-01-21 01:00:00;979.0;2.2;0.0;0.0;1945.0
GVE;2022-01-21 02:00:00;979.2;2.0;0.0;0.0;1946.0
GVE;2022-01-21 03:00:00;979.1;1.3;0.0;0.0;1947.0
GVE;2022-01-21 04:00:00;978.8;0.9;0.0;0.0;1948.0
GVE;2022-01-21 05:00:00;978.8;0.8;0.0;0.0;1949.0
GVE;2022-01-21 06:00:00;978.7;0.6;0.0;0.0;1950.0
GVE;2022-01-21 07:00:00;979.0;0.6;0.0;0.0;1951.0
GVE;2022-01-21 08:00:00;979.2;0.7;0.0;0.2;1952.0
GVE;2022-01-21 09:00:00;979.7;1.6;0.0;1.0;1953.0
GVE;2022-01-21 10:00:00;979.9;2.2;0.0;1.0;1954.0
GVE;2022-01-21 11:00:00;980.1;2.9;0.0;1.0;1955.0
GVE;2022-01-21 12:00:00;980.1;3.3;0.0;1.0;1956.0
GVE;2022-01-21 13:00:00;980.1;3.7;0.0;1.0;1957.0
GVE;2022-01-21 14:00:00;980.3;3.7;0.0;1.0;1958.0
GVE;2022-01-21 15:00:00;980.4;3.5;0.0;1.0;1959.0
GVE;2022-01-21 16:00:00;980.9;3.0;0.0;1.0;1960.0
GVE;2022-01-21 17:00:00;981.3;2.4;0.0;0.0;1961.0
GVE;2022-01-21 18:00:00;981.5;2.0;0.0;0.0;1962.0
GVE;2022-01-21 19:00:00;981.9;1.6;0.0;0.0;1963.0
GVE;2022-01-21 20:00:00;982.2;1.3;0.0;0.0;1964.0
GVE;2022-01-21 21:00:00;982.3;1.0;0.0;0.0;1965.0
GVE;2022-01-21 22:00:00;982.3;1.2;0.0;0.0;1966.0
GVE;2022-01-21 23:00:00;982.2;1.2;0.0;0.0;1967.0
GVE;2022-01-22 01:00:00;982.4;1.4;0.0;0.0;1969.0
GVE;2022-01-22 02:00:00;982.6;1.2;0.0;0.0;1970.0
GVE;2022-01-22 03:00:00;982.5;0.5;0.0;0.0;1971.0
GVE;2022-01-22 04:00:00;982.4;0.4;0.0;0.0;1972.0
GVE;2022-01-22 05:00:00;982.6;0.6;0.0;0.0;1973.0
GVE;2022-01-22 09:00:00;983.5;0.9;0.0;1.0;1977.0
GVE;2022-01-22 10:00:00;983.4;3.1;0.0;1.0;1978.0
GVE;2022-01-22 13:00:00;982.5;5.5;0.0;1.0;1981.0
GVE;2022-01-22 18:00:00;982.4;4.0;0.0;0.0;1986.0
GVE;2022-01-22 19:00:00;982.7;4.3;0.0;0.0;1987.0
GVE;2022-01-22 20:00:00;983.1;4.0;0.0;0.0;1988.0
GVE;2022-01-22 21:00:00;983.3;3.8;0.0;0.0;1989.0
GVE;2022-01-22 22:00:00;983.3;2.2;0.0;0.0;1990.0
GVE;2022-01-22 23:00:00;983.4;1.6;0.0;0.0;1991.0
GVE;2022-01-23 00:00:00;983.4;0.5;0.0;0.0;1992.0
GVE;2022-01-23 01:00:00;983.4;-0.5;0.0;0.0;1993.0
GVE;2022-01-23 02:00:00;983.2;-2.7;0.0;0.0;1994.0
GVE;2022-01-23 03:00:00;983.0;-2.6;0.0;0.0;1995.0
GVE;2022-01-23 06:00:00;982.8;-3.7;0.0;0.0;1998.0
GVE;2022-01-23 07:00:00;983.1;-4.0;0.0;0.0;1999.0
